x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.44881568,0.19064508,0.30373044,-0.23073402,0.50072926,-0.01194144,227.95483149,-103.05247578,9.39769080,-103.05247578,162.25791303,-18.90818353,9.39769080,-18.90818353,148.73489193,1.92145135,-4.63418831,0.35346900,-4.63418831,24.18555760,-13.83417387,0.35346900,-13.83417387,20.86348390
0.44655518,0.19560709,0.30361361,-0.22024816,0.49106255,-0.01137592,226.00096239,-104.95375302,8.96043640,-104.95375302,159.97228882,-19.58047960,8.96043640,-19.58047960,148.02666325,1.88622678,-4.44759565,0.11857084,-4.44759565,24.62748701,-13.60385258,0.11857084,-13.60385258,20.79576761
0.44441071,0.20046633,0.30350293,-0.20752905,0.48023784,-0.01071240,224.05044856,-106.81928065,8.48961834,-106.81928065,157.73779276,-20.24776520,8.48961834,-20.24776520,147.35063949,1.83434285,-4.24068628,-0.10939534,-4.24068628,25.09388133,-13.34436203,-0.10939534,-13.34436203,20.72175292
0.44240460,0.20521184,0.30339936,-0.19261239,0.46840843,-0.00995158,222.10393452,-108.64666004,7.98554210,-108.64666004,155.55706874,-20.90806880,7.98554210,-20.90806880,146.70405490,1.76691644,-4.01617285,-0.32724824,-4.01617285,25.58259868,-13.05352736,-0.32724824,-13.05352736,20.64386689
0.44055846,0.20983450,0.30330389,-0.17559810,0.45578234,-0.00909570,220.16205028,-110.43353463,7.44855687,-110.43353463,153.43249865,-21.55933207,7.44855687,-21.55933207,146.08408977,1.68542192,-3.77697309,-0.53197625,-3.77697309,26.09173151,-12.72971401,-0.53197625,-12.72971401,20.56550072
0.43889263,0.21432749,0.30321745,-0.15664748,0.44261479,-0.00814923,218.22541837,-112.17760895,6.87906267,-112.17760895,151.36617511,-22.19941884,6.87906267,-22.19941884,145.48787200,1.59165144,-3.52617186,-0.72078104,-3.52617186,26.61955990,-12.37184427,-0.72078104,-12.37184427,20.49089608
0.43742551,0.21868679,0.30314091,-0.13597965,0.42919643,-0.00711959,216.29466115,-113.87666913,6.27751916,-113.87666913,149.35987797,-22.82612713,6.27751916,-22.82612713,144.91248275,1.48766464,-3.26697740,-0.89112313,-3.26697740,27.16448687,-11.97940236,-0.89112313,-11.97940236,20.42499465
0.43617304,0.22291142,0.30307506,-0.11386737,0.41583824,-0.00601756,214.37040836,-115.52860480,5.64445593,-115.52860480,147.41505529,-23.43720406,5.64445593,-23.43720406,144.35496676,1.37572894,-3.00267194,-1.04076964,-3.00267194,27.72495926,-11.55242891,-1.04076964,-11.55242891,20.37325491
0.43514817,0.22700356,0.30302056,-0.09063251,0.40285478,-0.00485746,212.45330482,-117.13143180,4.98048404,-117.13143180,145.53280959,-24.03036407,4.98048404,-24.03036407,143.81234782,1.25825195,-2.73655689,-1.16784354,-2.73655689,28.29937826,-11.09150580,-1.16784354,-11.09150580,20.34144169
0.43436039,0.23096851,0.30297791,-0.06664072,0.39054714,-0.00365695,210.54401824,-118.68331540,4.28630833,-118.68331540,143.71389016,-24.60331024,4.28630833,-24.60331024,143.28164974,1.13770793,-2.47189344,-1.27087345,-2.47189344,28.88600385,-10.59773224,-1.27087345,-10.59773224,20.33539512
0.43381535,0.23481450,0.30294742,-0.04229474,0.37918763,-0.00243642,208.64324698,-120.18259353,3.56274035,-120.18259353,141.95869204,-25.15375865,3.56274035,-25.15375865,142.75992262,1.01656060,-2.21183986,-1.34884214,-2.21183986,29.48285794,-10.07269273,-1.34884214,-10.07269273,20.36078684
0.43351450,0.23855227,0.30292918,-0.01802546,0.36900728,-0.00121808,206.75172772,-121.62779931,2.81071118,-121.62779931,140.26726198,-25.67946566,2.81071118,-25.67946566,142.24427426,0.89718513,-1.95938738,-1.40123174,-1.95938738,30.08763083,-9.51841806,-1.40123174,-9.51841806,20.42287263
0.43345484,0.24219465,0.30292306,0.00571958,0.36018729,-0.00002487,204.87024277,-123.01768239,2.03128395,-123.01768239,138.63931173,-26.17825749,2.03128395,-26.17825749,141.73190608,0.78179235,-1.71729658,-1.42806303,-1.71729658,30.69759572,-8.93734009,-1.42806303,-8.93734009,20.52625104
0.43362889,0.24575601,0.30292868,0.02849070,0.35285489,0.00112074,202.99962695,-124.35122854,1.22566541,-124.35122854,137.07423842,-26.64806182,1.22566541,-26.64806182,141.22015258,0.67235843,-1.48803696,-1.42992599,-1.48803696,31.30953578,-8.33224146,-1.42992599,-8.33224146,20.67463833
0.43402466,0.24925174,0.30294547,0.04985321,0.34708331,0.00219774,201.14077378,-125.62767666,0.39521608,-125.62767666,135.57115182,-27.08694049,0.39521608,-27.08694049,140.70652335,0.57056319,-1.27373212,-1.40799893,-1.27373212,31.91968786,-7.70620121,-1.40799893,-7.70620121,20.87066966
0.43462595,0.25269768,0.30297264,0.06940626,0.34289530,0.00318752,199.29464092,-126.84653291,-0.45854138,-126.84653291,134.12890773,-27.49312274,-0.45854138,-27.49312274,140.18874613,0.47774045,-1.07611327,-1.36405352,-1.07611327,32.52370627,-7.06253778,-1.36405352,-7.06253778,21.11573598
0.43541278,0.25610965,0.30300922,0.08680201,0.34026912,0.00407439,197.46225451,-128.00758126,-1.33391609,-128.00758126,132.74614659,-27.86503794,-1.33391609,-27.86503794,139.66480938,0.39484276,-0.89648320,-1.30044356,-0.89648320,33.11664947,-6.40475060,-1.30044356,-6.40475060,21.40986457
0.43636199,0.25950306,0.30305413,0.10176322,0.33914586,0.00484588,195.64471239,-129.11089021,-2.22904547,-129.11089021,131.42133620,-28.20134687,-2.22904547,-28.20134687,139.13300290,0.32242315,-0.73569294,-1.22007581,-0.73569294,33.69299127,-5.73646160,-1.22007581,-5.73646160,21.75164968
0.43744805,0.26289257,0.30310614,0.11409736,0.33943683,0.00549274,193.84318604,-130.15681529,-3.14189460,-130.15681529,130.15281713,-28.50097058,-3.14189460,-28.50097058,138.59195468,0.26063516,-0.59413226,-1.12636211,-0.59413226,34.24665724,-5.06135835,-1.12636211,-5.06135835,22.13823722
0.43864394,0.26629180,0.30316398,0.12370532,0.34103022,0.00600882,192.05892105,-131.14599726,-4.07025869,-131.14599726,128.93884928,-28.76311600,-4.07025869,-28.76311600,138.04066253,0.20925202,-0.47173504,-1.02315278,-0.47173504,34.77108608,-4.38314000,-1.02315278,-4.38314000,22.56536503
0.43992215,0.26971317,0.30322632,0.13058347,0.34379651,0.00639077,190.29323608,-132.07935599,-5.01176874,-132.07935599,127.77765818,-28.98729712,-5.01176874,-28.98729712,137.47851908,0.16770475,-0.36799927,-0.91465201,-0.36799927,35.25931433,-3.70546735,-0.91465201,-3.70546735,23.02745752
0.44125561,0.27316773,0.30329180,0.13481842,0.34759230,0.00663786,188.54752028,-132.95808014,-5.96390033,-132.95808014,126.66747936,-29.17335129,-5.96390033,-29.17335129,136.90532895,0.13513822,-0.28202131,-0.80531723,-0.28202131,35.70408193,-3.03191838,-0.80531723,-3.03191838,23.51777100
0.44261852,0.27666502,0.30335907,0.13657467,0.35226296,0.00675184,186.82322902,-133.78361289,-6.92398562,-133.78361289,125.60659940,-29.32144982,-6.92398562,-29.32144982,136.32131719,0.11048327,-0.21254269,-0.69974468,-0.21254269,36.09795561,-2.36594987,-0.69974468,-2.36594987,24.02858346
0.44398710,0.28021299,0.30342683,0.13607656,0.35764452,0.00673692,185.12187811,-134.55763417,-7.88922842,-134.55763417,124.59339231,-29.43210244,-7.88922842,-29.43210244,135.72712829,0.09254236,-0.15800779,-0.60254453,-0.15800779,36.43346600,-1.71086607,-0.60254453,-1.71086607,24.55142092
0.44534005,0.28381791,0.30349381,0.13358610,0.36356534,0.00659983,183.44503614,-135.28203977,-8.85672204,-135.28203977,123.62635026,-29.50615555,-8.85672204,-29.50615555,135.12381557,0.08008557,-0.11662983,-0.51820895,-0.11662983,36.70325433,-1.06979456,-0.51820895,-1.06979456,25.07731079
0.44665882,0.28748429,0.30355883,0.12937963,0.36984812,0.00635004,181.79431466,-135.95891839,-9.82347022,-135.95891839,122.70410742,-29.54478413,-9.82347022,-29.54478413,134.51282082,0.07195352,-0.08646250,-0.45097707,-0.08646250,36.90022442,-0.44566936,-0.45097707,-0.44566936,25.59705210
0.44792765,0.29121487,0.30362081,0.12372556,0.37631267,0.00599980,180.17135300,-136.59052865,-10.78641185,-136.59052865,121.82545563,-29.54947833,-10.78641185,-29.54947833,133.89594385,0.06716324,-0.06547441,-0.40470079,-0.06547441,37.01769554,0.15877882,-0.40470079,0.15877882,26.10149221
0.44913334,0.29501055,0.30367883,0.11686595,0.38277962,0.00556412,178.57776791,-137.17929393,-11.74246226,-137.17929393,120.98934176,-29.52203214,-11.74246226,-29.52203214,133.27529738,0.06501334,-0.05162364,-0.38271524,-0.05162364,37.04955211,0.74102596,-0.38271524,0.74102596,26.58179968
0.45026496,0.29887046,0.30373210,0.10900369,0.38907485,0.00506058,177.01437086,-137.72821249,-12.68886589,-137.72821249,120.19462090,-29.46470303,-12.68886589,-29.46470303,132.65312270,0.06518451,-0.04292957,-0.38771779,-0.04292957,36.99038657,1.29875250,-0.38771779,1.29875250,27.02972417
0.45131341,0.30279205,0.30378004,0.10029646,0.39503468,0.00450877,176.49712141,-137.67286868,-13.19600782,-137.67286868,119.75754637,-29.14135608,-13.19600782,-29.14135608,132.21138119,0.06783173,-0.03753982,-0.42165896,-0.03753982,36.83563211,1.82983655,-0.42165896,1.82983655,27.43783480
0.45227089,0.30677116,0.30382227,0.09085750,0.40051125,0.00392955,176.44861501,-137.35293603,-13.50814137,-137.35293603,119.48181964,-28.69831149,-13.50814137,-28.69831149,131.84725283,0.07366484,-0.03379008,-0.48564853,-0.03379008,36.58168241,2.33234375,-0.48564853,2.33234375,27.79973011
0.45313056,0.31080227,0.30385863,0.08076243,0.40537779,0.00334401,180.90918684,-134.70760743,-11.98692503,-134.70760743,120.42003415,-27.30312703,-11.98692503,-27.30312703,132.22564255,0.08401418,-0.03025527,-0.57987982,-0.03025527,36.22599582,2.80451521,-0.57987982,2.80451521,28.11021368
0.45388614,0.31487871,0.30388915,0.07006046,0.40953344,0.00277233,179.49609140,-135.11629908,-12.85874901,-135.11629908,119.78924971,-27.14796417,-12.85874901,-27.14796417,131.62711953,0.10087849,-0.02579058,-0.70357468,-0.02579058,35.76718199,3.24475487,-0.70357468,3.24475487,28.36543112
0.45453177,0.31899294,0.30391408,0.05878801,0.41290717,0.00223262,178.12210145,-135.49783747,-13.70569769,-135.49783747,119.19801531,-26.97573657,-13.70569769,-26.97573657,131.04131201,0.12695262,-0.01956153,-0.85495164,-0.01956153,35.20506895,3.65161765,-0.85495164,3.65161765,28.56296509
0.45506190,0.32313686,0.30393380,0.04698231,0.41546046,0.00173977,176.78857130,-135.85484049,-14.52518721,-135.85484049,118.64617465,-26.78933768,-14.52518721,-26.78933768,130.47099325,0.16563274,-0.01106237,-1.03121929,-0.01106237,34.54074891,4.02379974,-1.03121929,4.02379974,28.70188627
0.45547142,0.32730215,0.30394887,0.03469309,0.41718842,0.00130465,175.49610672,-136.19013404,-15.31506111,-136.19013404,118.13347443,-26.59175600,-15.31506111,-26.59175600,129.91868225,0.22099745,-0.00012248,-1.22859655,-0.00012248,33.77660131,4.36013220,-1.22859655,4.36013220,28.78275913
0.45575576,0.33148062,0.30395990,0.02199070,0.41811896,0.00093347,175.52804689,-135.95914684,-15.60782227,-135.95914684,117.89314144,-26.18731294,-15.60782227,-26.18731294,129.55562051,0.29776352,0.01309931,-1.44236125,0.01309931,32.91629171,4.65957889,-1.44236125,4.65957889,28.80760238
0.45591123,0.33566453,0.30396754,0.00896975,0.41830974,0.00062768,175.15885192,-135.91461020,-16.03669293,-135.91461020,117.59921229,-25.85458484,-16.03669293,-25.85458484,129.15037334,0.40121558,0.02813217,-1.66692769,0.02813217,31.96474528,4.92123940,-1.66692769,4.92123940,28.77980473
0.45593516,0.33984682,0.30397245,-0.00425183,0.41784283,0.00038411,175.00493893,-135.80745517,-16.38456056,-135.80745517,117.35482323,-25.50771499,-16.38456056,-25.50771499,128.78043116,0.53710999,0.04422209,-1.89595335,0.04422209,30.92809407,5.14435745,-1.89595335,5.14435745,28.70399770
0.45582619,0.34402138,0.30397522,-0.01753794,0.41681716,0.00019557,191.20009667,-129.63041730,-11.37505211,-129.63041730,119.39872110,-23.18382550,-11.37505211,-23.18382550,130.17222190,0.71155381,0.06037133,-2.12247406,0.06037133,29.81359769,5.32833486,-2.12247406,5.32833486,28.58588818
0.45558440,0.34818316,0.30397636,-0.03074248,0.41533928,0.00005177,190.15216320,-129.88175091,-11.98085154,-129.88175091,119.08209982,-22.96718126,-11.98085154,-22.96718126,129.74201305,0.93086094,0.07538734,-2.33906563,0.07538734,28.62953741,5.47275080,-2.33906563,5.47275080,28.43205455
0.45521134,0.35232817,0.30397626,-0.04371912,0.41351331,-0.00005965,189.15056591,-130.12381899,-12.54770631,-130.12381899,118.80267807,-22.75417574,-12.54770631,-22.75417574,129.33897148,1.20138853,0.08793982,-2.53802926,0.08793982,27.38508492,5.57738559,-2.53802926,5.57738559,28.24971146
0.45471002,0.35645343,0.30397517,-0.05633128,0.41143115,-0.00015193,188.19540672,-130.35824223,-13.07515969,-130.35824223,118.55963245,-22.54661527,-13.07515969,-22.54661527,128.96315538,1.52935808,0.09662430,-2.71159623,0.09662430,26.09014749,5.64224802,-2.71159623,5.64224802,28.04644973
0.45408472,0.36055679,0.30397322,-0.06846081,0.40916426,-0.00023807,187.28658378,-130.58648176,-13.56307164,-130.58648176,118.35195598,-22.34605486,-13.56307164,-22.34605486,128.61417002,1.92066647,0.10003014,-2.85214653,0.10003014,24.75519254,5.66760480,-2.85214653,5.66760480,27.82995898
0.45334080,0.36463671,0.30397041,-0.08001444,0.40675832,-0.00032986,186.42379208,-130.80983964,-14.01161260,-130.80983964,118.17845290,-22.15378992,-14.01161260,-22.15378992,128.29118030,2.38069370,0.09681070,-2.95243448,0.09681070,23.39105577,5.65401033,-2.95243448,5.65401033,27.60774219
0.45248443,0.36869196,0.30396662,-0.09092729,0.40423152,-0.00043718,185.60652767,-131.02946182,-14.42125135,-131.02946182,118.03773982,-21.97085407,-14.42125135,-21.97085407,127.99293551,2.91411441,0.08575316,-3.00581384,0.08575316,22.00873798,5.60233488,-3.00581384,5.60233488,27.38683186
0.45152226,0.37272134,0.30396166,-0.10116340,0.40157700,-0.00056756,184.83409538,-131.24634342,-14.79273741,-131.24634342,117.92825301,-21.79802301,-14.79273741,-21.79802301,127.71780579,3.52472100,0.06584539,-3.00645368,0.06584539,20.61919657,5.51378914,-3.00645368,5.51378914,27.17351880
0.45046116,0.37672350,0.30395527,-0.11071363,0.39876904,-0.00072609,184.10561983,-131.46133612,-15.12707821,-131.46133612,117.84826160,-21.63582415,-15.12707821,-21.63582415,127.46382916,4.21526621,0.03633716,-2.94953652,0.03633716,19.23313843,5.38994315,-2.94953652,5.38994315,26.97310401
0.44930798,0.38069672,0.30394714,-0.11959162,0.39577214,-0.00091548,183.42005938,-131.67515740,-15.42551181,-131.67515740,117.79588608,-21.48455160,-15.42551181,-21.48455160,127.22876776,4.98733246,-0.00320678,-2.83143021,-0.00320678,17.86082143,5.23273759,-2.83143021,5.23273759,26.78968449
0.44806933,0.38463894,0.30393696,-0.12782858,0.39255151,-0.00113640,182.77622248,-131.88840116,-15.68947592,-131.88840116,117.76912129,-21.34428596,-15.68947592,-21.34428596,127.01017123,5.84123446,-0.05286409,-2.64982592,-0.05286409,16.51187121,5.04448604,-2.64982592,5.04448604,26.62598217
0.44675141,0.38854775,0.30392441,-0.13546789,0.38908325,-0.00138782,182.17278604,-132.10154962,-15.92057425,-132.10154962,117.76586301,-21.21491800,-15.92057425,-21.21491800,126.80544522,6.77596011,-0.11232446,-2.40383591,-0.11232446,15.19512010,4.82786690,-2.40383591,4.82786690,26.48322413
0.44535997,0.39242061,0.30390921,-0.14256010,0.38536257,-0.00166736,181.60831499,-132.31498587,-16.12054127,-132.31498587,117.78393706,-21.09617550,-16.12054127,-21.09617550,126.61192245,7.78915289,-0.18087279,-2.09404660,-0.18087279,13.91847344,4.58590440,-2.09404660,4.58590440,26.36107976
0.44390021,0.39625501,0.30389107,-0.14915892,0.38140882,-0.00197154,181.08128251,-132.52900678,-16.29120641,-132.52900678,117.82112979,-20.98765222,-16.29120641,-20.98765222,126.42693401,8.87713695,-0.25738668,-1.72252453,-0.25738668,12.68880792,4.32193863,-1.72252453,4.32193863,26.25765820
0.44237679,0.40004878,0.30386977,-0.15531828,0.37726637,-0.00229594,180.59009029,-132.74383593,-16.43445901,-132.74383593,117.87521875,-20.88883795,-16.43445901,-20.88883795,126.24787825,10.03498384,-0.34034818,-1.29277516,-0.34034818,11.51190448,4.03958503,-1.29277516,4.03958503,26.16956665
0.44079384,0.40380033,0.30384515,-0.16109052,0.37300150,-0.00263524,180.13308826,-132.95963610,-16.55221487,-132.95963610,117.94400258,-20.79914875,-16.55221487,-20.79914875,126.07228507,11.25661760,-0.42786915,-0.80965687,-0.42786915,10.39241704,3.74268448,-0.80965687,3.74268448,26.09202714
0.43915498,0.40750881,0.30381707,-0.16652540,0.36869566,-0.00298320,179.70859321,-133.17652110,-16.64638532,-133.17652110,118.02532902,-20.71795627,-16.64638532,-20.71795627,125.89787346,12.53495320,-0.51772907,-0.27925447,-0.51772907,9.33387631,3.43524557,-0.27925447,3.43524557,26.01904701
0.43746334,0.41117425,0.30378548,-0.17166951,0.36443623,-0.00333268,179.31490596,-133.39456666,-16.71884979,-133.39456666,118.11712039,-20.64461549,-16.71884979,-20.64461549,125.72260060,13.86206141,-0.60742338,0.29128139,-0.60742338,8.33872644,3.12138084,0.29128139,3.12138084,25.94363577
0.43572159,0.41479754,0.30375042,-0.17656591,0.36030620,-0.00367577,178.95032679,-133.61382004,-16.77143213,-133.61382004,118.21739560,-20.57848999,-16.77143213,-20.57848999,125.54470125,15.22935258,-0.69422041,0.89392141,-0.69422041,7.40839079,2.80523933,0.89392141,2.80523933,25.85805950
0.43393202,0.41838037,0.30371197,-0.18125352,0.35637402,-0.00400399,178.61316889,-133.83430844,-16.80588129,-133.83430844,118.32428864,-20.51897423,-16.80588129,-20.51897423,125.36271652,16.62777063,-0.77522437,1.51996294,-0.77522437,6.54336213,2.49093752,1.51996294,2.49093752,25.75412239
0.43209652,0.42192502,0.30367034,-0.18576617,0.35268518,-0.00430878,178.30176980,-134.05604593,-16.82385644,-134.05604593,118.43606294,-20.46551243,-16.82385644,-20.46551243,125.17551162,18.04798918,-0.84744208,2.16024487,-0.84744208,5.74331151,2.18249103,2.16024487,2.18249103,25.62346463
0.43021670,0.42543407,0.30362579,-0.19013124,0.34925632,-0.00458200,178.01450082,-134.27903896,-16.82691655,-134.27903896,118.55112180,-20.41761375,-16.82691655,-20.41761375,124.98228268,19.48060178,-0.90785113,2.80536370,-0.90785113,5.00721006,1.88374898,2.80536370,1.88374898,25.45786588
0.42829390,0.42891014,0.30357870,-0.19436804,0.34607261,-0.00481669,177.74977454,-134.50329044,-16.81651419,-134.50329044,118.66801490,-20.37486366,-16.81651419,-20.37486366,124.78255310,20.91629931,-0.95346727,3.44588334,-0.95346727,4.33345764,1.59833276,3.44588334,1.59833276,25.24954354
0.42632933,0.43235553,0.30352946,-0.19848613,0.34308877,-0.00500766,177.50605060,-134.72880247,-16.79399340,-134.72880247,118.78544117,-20.33693159,-16.79399340,-20.33693159,124.57616008,22.34602900,-0.98140927,4.07253214,-0.98140927,3.72001274,1.32958079,4.07253214,1.32958079,24.99143643
0.42432417,0.43577192,0.30347854,-0.20248379,0.34023331,-0.00515220,177.28183988,-134.95557778,-16.76059098,-134.95557778,118.90224846,-20.30357493,-16.76059098,-20.30357493,124.36323264,23.76113068,-0.98895986,4.67638215,-0.98895986,3.16451842,1.08050005,4.67638215,1.08050005,24.67746520
0.42227966,0.43916019,0.30342642,-0.20634711,0.33741570,-0.00525046,177.07570742,-135.18362011,-16.71744104,-135.18362011,119.01743036,-20.27463969,-16.71744104,-20.27463969,124.14416216,25.15344774,-0.97362150,5.24900697,-0.97362150,2.66441992,0.85372535,5.24900697,0.85372535,24.30276200
0.42019723,0.44252023,0.30337353,-0.21004977,0.33453552,-0.00530570,176.88627426,-135.41293346,-16.66558194,-135.41293346,119.13012083,-20.25005809,-16.66558194,-20.25005809,123.91956720,26.51541127,-0.93316646,5.78261610,-0.93316646,2.21707039,0.65148641,5.78261610,0.65148641,23.86386335
